time_s,solar_harvested_energy_w,total_energy_w
105,40.597216,8.8298628
106,40.513,11.8681125
107,40.597216,8.915766
108,40.571695999999996,15.019472400000001
109,40.597216,9.073255200000002
110,40.561488000000004,11.7112146
111,40.584456,8.7840042
112,40.513,17.88315
113,40.597216,9.030303600000002
114,40.597216,9.1877928
115,40.597216,9.1162068
116,40.571695999999996,11.914593000000002
117,40.597216,8.872814400000001
118,40.54872800000001,14.724706200000004
119,40.597216,8.8298628
120,40.54872800000001,14.853407099999998
121,40.597216,8.872814400000001
122,40.561488000000004,11.9543928
122,40.597216,9.030303600000002
123,40.597216,9.030303600000002
124,40.571695999999996,12.0862914
125,40.597216,8.8298628
126,40.571695999999996,14.661767399999999
127,40.597216,8.944400400000001
128,40.571695999999996,12.114907800000001
129,40.609976,9.076252200000003
130,40.525760000000005,11.82912
131,40.597216,8.915766
132,40.597216,9.1448412
133,40.597216,9.030303600000002
134,40.54872800000001,14.924907600000001
135,40.597216,8.987352000000001
136,40.571695999999996,12.0004422
137,40.597216,8.944400400000001
138,40.571695999999996,11.914593000000002
139,40.609976,8.8757484
140,40.54872800000001,15.010708200000002
141,40.609976,8.718209700000001
142,40.571695999999996,11.843052000000002
143,40.597216,9.2307444
144,40.597216,8.944400400000001
145,40.609976,8.990322
146,40.561488000000004,14.886835799999998
147,40.609976,8.9187135
148,40.571695999999996,15.262711799999998
149,40.597216,9.1162068
150,40.584456,11.718107700000001
151,40.609976,8.718209700000001
152,40.571695999999996,14.862082199999998
153,40.597216,8.987352000000001
154,40.584456,14.6235858
155,40.609976,9.319721100000002
156,40.571695999999996,11.957517600000001
157,40.609976,8.9187135
158,40.609976,8.8757484
159,40.609976,8.9473569
160,40.561488000000004,11.839956
161,40.609976,9.1192173
162,40.584456,12.090237900000002
163,40.609976,9.033287100000003
164,40.584456,11.889860100000002
165,40.609976,9.1908258
166,40.561488000000004,14.729485200000001
167,40.609976,9.033287100000003
168,40.571695999999996,10.755628800000002
169,40.609976,8.789818200000001
170,40.561488000000004,14.929749600000001
171,40.609976,8.8757484
172,40.561488000000004,14.886835799999998
173,40.609976,8.8757484
174,40.561488000000004,14.6579622
175,40.620184,9.0356739
176,40.584456,11.846922
177,40.609976,8.8757484
178,40.584456,11.846922
179,40.609976,9.1478607
180,40.584456,14.895527099999999
181,40.609976,8.832783300000001
182,40.597216,11.893743599999999
183,40.620184,9.1216257
184,40.561488000000004,11.839956
185,40.609976,8.990322
186,40.571695999999996,12.114907800000001
187,40.620184,8.8780956
188,40.584456,12.3335538
189,40.609976,8.990322
190,40.597216,11.8078404
191,40.445097000000004,9.193252200000002
192,40.386654,14.815312800000001
193,40.445097000000004,9.150276300000002
194,40.571695999999996,14.776232999999998
195,40.620184,8.9210715
196,40.597216,11.721937200000001
197,40.620184,9.0356739
198,40.571695999999996,15.019472400000001
199,40.620184,8.8351197
200,40.571695999999996,15.176862600000002
201,40.620184,8.8351197
202,40.597216,15.186699599999999
203,40.620184,9.193252200000002
204,40.597216,11.9653296
205,40.620184,8.8351197
206,40.584456,15.024341400000003
207,40.620184,8.8780956
208,40.597216,15.029210400000004
209,40.620184,9.193252200000002
210,40.571695999999996,11.5998126
211,40.632944,8.7950508
212,40.571695999999996,11.843052000000002
213,40.620184,9.0356739
214,40.571695999999996,14.890698600000002
215,40.445097000000004,8.9210715
216,40.422228,11.850791999999998
217,40.445097000000004,9.150276300000002
218,40.571695999999996,14.575918199999998
219,40.632944,8.881029600000002
220,40.571695999999996,14.862082199999998
221,40.445097000000004,9.0356739
222,40.422228,11.9653296
223,40.457801999999994,9.124636200000001
224,40.571695999999996,14.933623200000001
225,40.632944,8.924019000000001
226,40.571695999999996,14.776232999999998
227,40.457801999999994,9.0816468
228,40.396817999999996,14.9765478
229,40.457801999999994,8.881029600000002
230,40.43493300000001,11.8116969
231,40.445097000000004,8.992698000000003
232,40.422228,14.7428664
233,40.457801999999994,8.995668000000002
234,40.43493300000001,14.7476454
235,40.445097000000004,9.0356739
236,40.43493300000001,11.854662000000001
237,40.457801999999994,8.7520614
238,40.396817999999996,11.914593000000002
239,40.445097000000004,9.078649799999999
240,40.396817999999996,12.043366800000001
241,40.457801999999994,9.1532958
242,40.571695999999996,15.062396999999997
243,40.632944,8.995668000000002
244,40.609976,11.854662000000001
244,40.457801999999994,9.124636200000001
245,40.409523,14.695149299999999
246,40.457801999999994,9.0386574
247,40.457801999999994,9.0386574
248,40.422228,11.922378
249,40.457801999999994,8.995668000000002
250,40.409523,14.981403300000002
251,40.445097000000004,8.7921438
252,40.409523,14.981403300000002
253,40.457801999999994,9.0386574
254,40.584456,14.8669017
255,40.632944,8.881029600000002
256,40.609976,12.4132083
257,16.370288000000002,8.942208
258,16.623860000000004,15.072162000000002
259,16.633265,8.992698000000003
260,40.584456,14.5806477
261,40.457801999999994,8.7234018
262,40.409523,14.5806477
263,40.457801999999994,9.124636200000001
264,40.409523,11.918485500000001
265,40.457801999999994,8.7520614
266,40.409523,12.047299800000001
267,40.470507000000005,8.7979578
268,40.409523,14.8669017
269,40.457801999999994,8.924019000000001
270,40.409523,11.718107700000001
271,40.457801999999994,8.924019000000001
272,40.422228,14.6712804
273,40.457801999999994,9.0386574
274,40.409523,14.5806477
275,40.457801999999994,9.124636200000001
276,40.445097000000004,12.1729146
277,40.470507000000005,9.0416409
278,40.50024,15.035055
279,40.632944,9.1962852
280,40.584456,14.823963600000003
281,40.457801999999994,9.1532958
282,40.409523,14.7810255
283,40.457801999999994,8.995668000000002
284,40.409523,11.6036061
285,40.457801999999994,9.0386574
286,40.409523,14.6235858
287,40.470507000000005,9.1563153
288,40.409523,14.823963600000003
289,40.470507000000005,8.726286300000002
290,40.597216,10.6767816
291,40.645704,8.998638000000001
292,40.584456,14.7810255
293,40.470507000000005,8.998638000000001
294,40.422228,14.6712804
295,40.470507000000005,8.754954900000001
296,40.409523,12.2906157
297,40.470507000000005,8.998638000000001
298,40.422228,14.828769600000003
299,40.470507000000005,9.1563153
300,40.422228,14.6712804
301,40.457801999999994,9.0386574
302,40.422228,14.7428664
303,40.470507000000005,8.9269665
304,40.422228,15.072162000000002
305,40.470507000000005,9.1563153
306,40.422228,14.7428664
307,40.470507000000005,8.955635100000002
308,40.422228,15.029210400000004
309,40.483212,8.686154400000001
310,40.445097000000004,10.367926800000001
311,40.470507000000005,9.242321100000002
312,40.422228,14.7428664
313,40.470507000000005,9.1276467
314,40.422228,14.986258800000002
315,40.470507000000005,8.9269665
316,40.422228,14.900355600000001
317,40.470507000000005,9.199318200000002
318,40.422228,14.828769600000003
319,40.483212,8.800864800000001
320,40.422228,14.900355600000001
321,40.483212,8.929914000000002
322,40.422228,14.785818
323,40.470507000000005,9.1563153
324,40.422228,14.699914800000002
325,40.483212,8.7291708
326,40.422228,14.699914800000002
327,40.483212,8.886897600000001
328,40.422228,15.143748
329,40.483212,9.001608000000001
330,40.422228,14.6283288
331,40.483212,8.929914000000002
332,40.422228,14.499474000000001
333,40.470507000000005,9.1563153
334,40.43493300000001,14.5901067
335,40.483212,9.1306572
336,40.43493300000001,14.876540700000003
337,40.483212,9.001608000000001
338,40.422228,14.871721200000001
339,40.483212,8.7578484
340,40.43493300000001,14.7046803
341,40.483212,9.159334800000002
342,40.422228,14.871721200000001
343,40.483212,9.159334800000002
344,40.43493300000001,14.876540700000003
345,40.483212,8.929914000000002
346,40.43493300000001,14.948149200000005
347,40.483212,8.929914000000002
348,40.43493300000001,14.876540700000003
349,40.483212,9.001608000000001
350,40.43493300000001,14.7046803
351,40.483212,8.7578484
352,40.43493300000001,14.948149200000005
353,40.483212,9.3314004
354,40.43493300000001,14.7906105
355,40.483212,8.886897600000001
356,40.43493300000001,14.833575600000003
357,40.483212,9.1306572
358,40.445097000000004,15.195552900000001
359,40.483212,9.044624400000002
360,40.43493300000001,14.5901067
361,40.483212,8.843881200000002
362,40.43493300000001,14.7906105
363,40.493376000000005,8.960956800000002
364,40.43493300000001,14.5041765
365,40.483212,9.159334800000002
366,40.43493300000001,14.7476454
367,40.483212,8.800864800000001
368,40.445097000000004,14.9949987
369,40.493376000000005,8.889244800000002
370,40.43493300000001,14.6330718
371,40.483212,9.0876408
372,40.43493300000001,14.5901067
373,40.493376000000005,9.1617504
374,40.43493300000001,14.876540700000003
375,40.31808,9.1617504
376,40.259890000000006,14.7476454
377,40.31808,9.003984
378,40.43493300000001,14.905184099999998
379,40.483212,8.800864800000001
380,40.43493300000001,14.905184099999998
381,40.493376000000005,8.932272
382,40.445097000000004,14.880396300000001
383,40.493376000000005,9.1330656
384,40.43493300000001,14.833575600000003
385,40.493376000000005,8.645424
386,40.43493300000001,14.7046803
387,40.493376000000005,9.1330656
388,40.445097000000004,14.9949987
389,40.493376000000005,9.1330656
390,40.445097000000004,14.5509144
391,40.493376000000005,8.803190400000002
392,40.445097000000004,14.7944445
393,40.493376000000005,8.846217600000001
394,40.445097000000004,14.952022800000002
395,40.493376000000005,9.003984
396,40.445097000000004,14.708492699999999
397,40.493376000000005,8.846217600000001
398,40.445097000000004,14.8374204
399,40.506081,9.006954000000002
400,40.445097000000004,14.7944445
401,40.493376000000005,9.047011200000002
402,40.445097000000004,14.880396300000001
403,40.493376000000005,9.649391999999999
404,40.445097000000004,14.952022800000002
405,40.506081,8.734362900000002
406,40.445097000000004,14.708492699999999
407,40.493376000000005,9.290832000000002
408,40.445097000000004,14.909046900000002
409,40.506081,8.963913300000002
410,40.445097000000004,14.708492699999999
411,40.493376000000005,8.932272
412,40.445097000000004,14.7944445
413,40.506081,9.1360761
414,40.445097000000004,14.593890300000002
415,40.506081,9.006954000000002
416,40.445097000000004,14.7944445
417,40.506081,9.093035400000002
418,40.457801999999994,14.713258199999999
419,40.506081,9.293892000000001
420,40.457801999999994,14.756247600000002
421,40.506081,8.763056700000002
422,40.457801999999994,14.799237
423,40.506081,9.093035400000002
424,40.457801999999994,14.8422264
425,40.33073,8.892178800000002
426,40.28266000000001,14.8852158
427,40.33073,9.049994700000001
428,40.457801999999994,15.085833
429,40.506081,8.892178800000002
430,40.445097000000004,14.8374204
431,40.33073,9.2078106
432,40.247240000000005,14.785818
433,40.33073,9.293892000000001
434,40.457801999999994,14.913875400000002
435,40.506081,9.049994700000001
436,40.457801999999994,14.684598600000003
437,40.506081,9.049994700000001
438,40.457801999999994,14.799237
439,40.506081,9.093035400000002
440,40.457801999999994,14.956864800000002
441,40.506081,8.8060974
442,40.457801999999994,14.799237
443,16.395104000000003,9.199060800000002
444,16.438532000000002,14.575918199999998
445,16.482994,9.1360761
446,40.457801999999994,18.066431400000003
447,40.506081,9.2078106
448,40.470507000000005,14.761026600000003
449,40.506081,9.1647699
450,40.457801999999994,14.512640999999999
451,40.506081,9.006954000000002
452,40.28266000000001,14.956864800000002
453,40.33073,9.4517079
454,40.28266000000001,14.799237
455,40.506081,9.1647699
456,40.457801999999994,10.7725632
457,40.506081,9.1360761
458,40.457801999999994,15.0428436
459,40.506081,9.006954000000002
460,40.457801999999994,17.9804526
461,40.506081,9.049994700000001
462,24.774882,14.7407685
463,24.892032000000004,9.2478048
464,24.695022000000005,14.8852158
465,40.155378999999996,9.006954000000002
466,40.132708,11.869368000000001
467,40.33073,9.2078106
468,40.457801999999994,14.956864800000002
469,40.506081,9.093035400000002
470,40.470507000000005,14.718023699999998
471,40.343379999999996,8.938167000000002
472,40.30796,12.1131276
473,40.343379999999996,8.809004400000001
474,40.30796,13.876800000000001
475,40.343379999999996,8.938167000000002
476,40.31808,14.611862399999998
477,40.518786,9.009924
478,40.457801999999994,14.8852158
479,40.518786,9.1390866
480,40.493376000000005,11.872464
481,40.518786,9.0529782
482,40.457801999999994,11.7326598
483,40.518786,9.411763200000001
484,40.457801999999994,14.913875400000002
485,40.343379999999996,9.0529782
486,40.142784000000006,11.786409599999999
487,40.167974,8.938167000000002
488,40.28266,14.8422264
489,40.518786,8.938167000000002
489,40.470507000000005,14.646352200000003
490,40.470507000000005,14.646352200000003
491,40.518786,9.296952000000001
491,40.493376000000005,11.872464
492,40.493376000000005,11.872464
493,40.518786,9.411763200000001
493,40.457801999999994,17.6222076
494,40.457801999999994,17.6222076
495,40.518786,8.966869800000001
496,40.470507000000005,14.890035300000001
497,40.343379999999996,9.2108436
498,40.120113,15.004709700000001
499,40.167974,8.966869800000001
500,40.31808,11.9154912
501,40.343379999999996,8.938167000000002
502,40.31808,17.9536416
503,40.343379999999996,9.167789400000002
504,40.31808,14.697916800000002
504,40.343379999999996,9.296952000000001
505,40.343379999999996,9.296952000000001
506,40.31808,11.872464
506,40.353500000000004,8.854395000000002
507,40.353500000000004,8.854395000000002
508,40.29531000000001,12.1378497
508,40.178050000000006,9.213270000000001
509,40.178050000000006,9.213270000000001
510,40.120113,14.646352200000003
511,40.178050000000006,8.811330000000002
512,40.31808,11.9154912
513,40.518786,9.383060400000002
514,40.445097000000004,18.060612900000002
515,40.52895,9.09843
516,40.29531000000001,14.560346400000002
517,40.353500000000004,9.170205000000001
518,40.30796,14.7227892
519,40.52895,9.170205000000001
520,40.493376000000005,12.231024000000001
521,40.52895,8.940525000000001
522,40.30796,17.9203416
523,40.353500000000004,9.09843
524,40.33073,11.9911092
525,40.52895,8.89746
526,40.506081,12.1919658
527,40.52895,8.854395000000002
528,40.506081,18.045501
529,40.52895,9.09843
530,40.33073,14.731367100000002
531,40.353500000000004,8.969235
532,40.33073,14.860489200000002
533,40.52895,9.09843
534,40.506081,11.7472119
535,40.52895,9.09843
536,40.541655,8.972191500000001
537,40.541655,9.015270000000001
538,40.506081,12.1919658
539,40.52895,9.055365
540,40.518786,12.081123600000002
541,40.541655,8.9434725
542,40.457801999999994,18.1380804
543,40.52895,9.256335000000002
544,40.483212,14.7658056
545,40.541655,9.058348500000001
546,40.518786,11.593176
547,40.52895,9.0123
548,40.457801999999994,18.381687
549,40.52895,9.141495
550,40.493376000000005,14.726601599999999
551,40.541655,8.9434725
552,40.541655,9.058348500000001
553,40.52895,9.055365
554,40.518786,18.252225600000003
555,40.541655,9.1732245
556,40.506081,14.774407800000002
557,40.541655,9.058348500000001
558,40.518786,14.937052200000002
559,40.541655,9.058348500000001
560,40.343379999999996,11.550121800000001
561,40.366150000000005,9.1732245
562,40.28266000000001,11.933277000000002
563,40.541655,9.015270000000001
564,40.518786,11.679284399999998
565,40.541655,9.101427000000001
566,40.518786,11.995015200000001
567,40.541655,8.8573155
568,40.541655,9.144505500000001
569,40.554359999999996,8.745324000000002
570,40.541655,9.015270000000001
571,40.554359999999996,9.01824
572,40.518786,11.550121800000001
573,40.541655,9.345538500000002
574,40.518786,11.880203999999999
575,40.541655,8.9434725
576,40.506081,14.731367100000002
577,40.554359999999996,8.745324000000002
578,40.518786,12.081123600000002
579,40.541655,9.345538500000002
580,40.52895,11.639265
581,40.541655,9.216303
582,40.3788,8.702232
583,40.3788,9.104424
584,40.353500000000004,11.8833
585,40.554359999999996,9.147516
586,40.52895,11.8833
587,40.554359999999996,9.104424
588,40.518786,11.8371498
589,40.554359999999996,8.860236
590,40.506081,11.675477399999998
591,40.554359999999996,9.176244
592,40.554359999999996,9.01824
593,40.554359999999996,9.147516
594,40.52895,11.79717
595,40.554359999999996,8.975148
596,40.506081,11.9911092
597,40.554359999999996,9.219336000000002
598,40.52895,12.285240000000002
599,40.72992000000001,8.975148
600,40.7044,12.041205000000001
601,40.72992000000001,8.975148
602,40.7044,12.127335
603,40.72992000000001,9.01824
604,40.681432,14.774407800000002
605,40.72992000000001,9.01824
606,40.72992000000001,9.262428
607,40.72992000000001,8.975148
608,40.7044,15.156240000000004
609,40.72992000000001,8.975148
610,40.7044,11.955075
611,40.72992000000001,9.01824
612,40.7044,11.682329999999999
613,40.72992000000001,9.104424
614,40.72992000000001,9.176244
615,40.72992000000001,9.104424
616,40.7044,11.725394999999999
617,40.74268000000001,8.9781045
618,40.72992000000001,9.061332000000002
619,40.74268000000001,8.776945500000002
620,40.74268000000001,8.776945500000002
621,40.74268000000001,9.179263500000001
622,40.71716,14.672913
623,40.74268000000001,9.107421
624,40.71716,11.9302485
625,40.74268000000001,8.9781045
626,15.536730000000004,12.092756999999999
627,15.611134000000002,9.2108436
628,15.61505,12.041205000000001
629,40.72992000000001,9.01824
630,40.71716,11.757934500000001
631,40.74268000000001,8.820051000000001
632,40.7044,11.8833
633,40.74268000000001,9.222369
634,40.71716,18.463821000000003
635,40.74268000000001,9.222369
636,40.74268000000001,8.9781045
637,40.74268000000001,9.179263500000001
638,40.71716,12.002046000000002
639,40.74268000000001,9.179263500000001
640,40.74268000000001,9.150526500000002
641,40.74268000000001,9.107421
642,40.71716,11.686137
643,40.74268000000001,9.02121
644,40.71716,11.958967500000002
645,40.74268000000001,8.906262000000002
646,40.71716,11.958967500000002
647,40.74268000000001,8.9781045
648,25.015418999999998,8.7840042
649,25.112945000000003,9.107421
650,25.097215,12.002046000000002
651,40.74268000000001,9.064315500000001
652,40.71716,11.9302485
653,40.74268000000001,9.351685500000002
654,40.71716,11.958967500000002
655,40.74268000000001,9.265474500000002
656,40.74268000000001,9.624687
657,40.74268000000001,8.776945500000002
658,40.71716,12.203079
659,40.752888,8.9086092
660,40.71716,12.1312815
661,40.74268000000001,9.064315500000001
662,40.71716,15.189855000000001
663,40.752888,9.2679117
664,40.752888,8.9804697
665,40.74268000000001,8.9781045
666,40.71716,11.9302485
667,40.752888,8.9517255
668,40.71716,11.958967500000002
669,40.74268000000001,8.503943999999999
670,40.72992000000001,12.092136
671,40.752888,9.1816791
672,40.72992000000001,11.733036
673,40.752888,9.224795400000003
674,40.752888,8.9804697
675,40.752888,9.066702300000001
676,40.752888,9.023586000000002
677,40.577229,9.066702300000001
678,40.554359999999996,12.207048
679,40.577229,9.397260600000001
680,40.72992000000001,11.761764
681,40.752888,8.9804697
682,40.752888,8.7792603
683,40.752888,8.9804697
684,40.752888,9.224795400000003
685,40.752888,9.224795400000003
686,40.72992000000001,11.96286
687,40.752888,9.224795400000003
688,40.72992000000001,11.96286
689,40.752888,9.1816791
690,40.72992000000001,11.96286
691,40.752888,8.9804697
692,40.72992000000001,12.207048
693,40.752888,9.1816791
694,40.72992000000001,11.96286
695,40.765648000000006,8.9115432
696,40.72992000000001,11.934132
697,40.752888,8.707399800000001
698,40.765648000000006,9.314088000000002
699,40.765648000000006,9.184698599999999
700,40.72992000000001,12.049044
701,40.765648000000006,8.954673000000001
702,40.72992000000001,14.749476000000001
703,40.752888,9.109818600000002
704,40.765648000000006,9.112815600000001
705,40.765648000000006,8.537751600000002
706,40.752888,8.865492900000001
707,40.765648000000006,9.184698599999999
708,40.74268000000001,11.89491
709,40.765648000000006,8.9115432
710,40.74268000000001,12.139174500000001
711,40.941362000000005,8.9834262
712,40.91829500000001,11.9380155
713,40.941362000000005,9.026556000000001
714,40.74268000000001,11.9667525
715,40.765648000000006,9.1559454
716,40.765648000000006,9.4291008
717,40.765648000000006,9.1559454
718,40.74268000000001,12.167911500000002
719,40.765648000000006,9.0696858
720,40.91829500000001,12.254122500000001
721,40.941362000000005,8.7534006
722,40.941362000000005,9.0696858
723,40.95417700000001,8.828190600000001
724,40.91829500000001,12.096069
725,40.95417700000001,8.9576205
726,40.91829500000001,12.0529635
727,40.941362000000005,9.1559454
728,41.117076000000004,9.0696858
729,41.129946000000004,9.029526000000002
730,41.129946000000004,8.986382700000002
731,41.129946000000004,9.317148000000001
732,41.104206000000005,11.6967966
733,41.117076000000004,9.026556000000001
734,41.09391,12.167911500000002
735,41.129946000000004,8.9576205
736,41.117076000000004,8.9834262
737,41.129946000000004,8.986382700000002
738,41.104206000000005,12.0560991
739,41.129946000000004,9.029526000000002
740,41.09391,12.167911500000002
741,40.95417700000001,9.317148000000001
742,40.95417700000001,9.1589559
743,40.95417700000001,8.914477200000002
744,41.104206000000005,11.9411223
745,41.129946000000004,9.1589559
746,41.104206000000005,11.898006
747,41.129946000000004,8.871333900000002
748,41.129946000000004,9.230861400000002
749,41.129946000000004,9.274004700000003
750,40.92854700000001,11.9698665
751,40.95417700000001,9.115812600000002
752,40.95417700000001,8.871333900000002
753,41.14024200000001,9.1613643
754,41.104206000000005,11.854889700000001
755,41.129946000000004,9.4753401
756,41.104206000000005,11.9411223
757,41.14024200000001,9.075056100000001
758,41.104206000000005,12.171075900000002
759,41.14024200000001,8.916824400000003
760,41.104206000000005,12.343541100000001
761,41.14024200000001,8.8736703
762,41.14024200000001,9.031902
763,41.14024200000001,9.319596
764,41.14024200000001,8.9599785
765,41.14024200000001,9.276441900000002
766,41.117076000000004,11.7437334
767,41.14024200000001,9.5209818
768,41.117076000000004,11.9450058
769,41.14024200000001,9.031902
770,41.104206000000005,12.0560991
771,41.129946000000004,9.230861400000002
772,41.117076000000004,11.8587462
773,41.14024200000001,9.1901337
774,41.104206000000005,11.9698665
775,41.14024200000001,9.031902
776,41.14024200000001,9.118210200000002
777,41.14024200000001,9.1901337
778,41.14024200000001,8.9599785
779,41.14024200000001,9.075056100000001
780,41.14024200000001,9.1613643
781,41.14024200000001,9.276441900000002
782,41.117076000000004,11.7724866
783,41.14024200000001,8.8736703
784,41.117076000000004,11.9450058
785,41.14024200000001,9.1901337
786,41.117076000000004,12.060018600000001
787,41.14024200000001,9.075056100000001
788,41.117076000000004,12.1031484
789,41.14024200000001,8.9887479
790,41.117076000000004,15.050351399999998
791,41.14024200000001,9.075056100000001
792,41.153112,9.034872
793,41.14024200000001,9.319596
794,41.153112,8.9917044
795,41.153112,8.7902556
796,41.14024200000001,9.031902
797,41.14024200000001,9.075056100000001
798,41.14024200000001,9.1613643
799,41.153112,8.962926000000001
800,41.129946000000004,11.948889300000001
801,41.153112,8.7902556
802,41.117076000000004,12.060018600000001
803,41.14024200000001,9.1613643
804,41.129946000000004,12.107081400000002
805,41.153112,9.3658236
806,41.129946000000004,12.107081400000002
807,41.153112,9.4089912
808,41.117076000000004,12.175031400000002
809,41.153112,9.121207199999999
810,41.129946000000004,12.596038800000002
811,41.14024200000001,8.7873621
812,16.604005,12.1077879
813,16.687605,9.397260600000001
814,16.69283,11.973759000000001
815,41.14024200000001,8.9887479
816,41.153112,8.9197584
817,41.153112,9.034872
818,41.153112,9.1643748
819,41.153112,9.034872
820,41.153112,8.9197584
821,41.153112,9.0780396
822,41.153112,8.9917044
823,41.153112,9.0780396
824,41.129946000000004,11.8626027
825,41.153112,8.876590799999999
826,41.153112,8.9917044
827,41.153112,9.121207199999999
828,41.129946000000004,12.394703400000001
829,41.153112,8.962926000000001
830,41.129946000000004,11.948889300000001
831,41.165982,9.2825349
832,40.983228000000004,12.262862400000001
833,41.305715000000006,9.317148000000001
834,41.305715000000006,11.8626027
835,41.32898,8.9917044
836,41.153112,8.962926000000001
837,41.153112,8.962926000000001
838,41.153112,9.2363208
839,41.153112,9.1931532
840,41.14024200000001,11.865687900000001
841,41.165982,9.037842000000001
842,41.305715000000006,11.704410600000001
843,41.341905000000004,9.196172700000002
844,41.341905000000004,8.8363302
845,41.153112,9.1643748
846,41.14024200000001,11.5779939
847,41.153112,8.718309600000001
848,41.165982,9.325716000000002
849,41.165982,8.965873500000002
850,41.165982,8.8795113
851,41.341905000000004,9.167385300000001
852,41.305715000000006,12.265273500000001
853,41.341905000000004,9.325716000000002
854,41.165982,9.196172700000002
855,41.165982,9.4840467
856,41.14024200000001,12.0670737
857,41.341905000000004,9.081023100000001
858,41.316055,12.0670737
859,41.341905000000004,9.081023100000001
860,41.316055,11.8225338
861,41.341905000000004,8.8795113
862,41.316055,11.9519961
863,41.165982,9.1242042
864,41.14024200000001,11.9807655
865,41.165982,8.9946609
866,41.316055,11.9807655
867,41.35483000000001,8.7960426
868,41.35483000000001,9.199192200000002
869,41.165982,9.081023100000001
870,41.316055000000006,11.9807655
871,41.35483,9.040812
872,41.341905000000004,9.037842000000001
873,41.178852,9.199192200000002
874,41.178852,8.997617400000001
875,41.178852,9.170395800000001
876,41.14024200000001,11.908842
877,41.178852,8.968821
878,41.35483000000001,9.127201200000002
879,41.35483000000001,9.127201200000002
880,41.35483000000001,8.839237200000001
881,41.35483000000001,9.127201200000002
882,41.504848,12.1573284
883,41.530808,8.882431800000003
884,41.504848,11.955879600000001
885,41.35483000000001,8.997617400000001
886,41.35483000000001,8.839237200000001
887,41.35483000000001,9.4151652
888,41.504848,12.315609600000002
889,41.530808,8.968821
890,41.530808,9.040812
891,41.35483000000001,8.882431800000003
892,41.35483000000001,9.2855814
893,41.35483000000001,9.530350799999999
894,41.504848,11.783209200000002
895,41.541192,9.1295988
896,41.504848,11.668095600000001
897,41.541192,9.086393400000002
898,41.504848,11.826376800000002
899,41.70678600000001,9.2423868
